R812359,R865251
R795042,R863441
R304256,R973234
R851226,R249695
R411750,R223786
R966611,R491210
R453568,R960003
R494472,R680700
R803379,R499728
R933416,R593356
R798262,R307024
R945917,R285364
R138235,R158232
R322597,R960187
R959016,R375155
R664623,R596359
R405736,R126064
R264594,R619313
R354096,R411828
R931206,R509682
R757783,R122050
R739917,R757799
R650633,R251365
R588847,R340126
R697023,R813822
R327876,R121235
R358590,R920083
R189930,R352709
R236308,R364586
R929757,R920531
R268346,R692927
R296133,R509886
R207993,R859436
R393462,R343360
R230312,R398598
R294418,R983450
R808905,R998661
R714197,R561642
R987559,R361747
R374016,R409493
R864431,R156778
R858836,R487325
R821540,R989989
R270266,R946684
R936685,R238515
R645627,R983218
R770932,R398449
R452576,R896253
R212411,R114077
R590354,R932497
R522884,R562135
R639915,R657244
R612802,R852670
R750128,R259775
R964605,R389401
R683259,R113538
R282787,R716977
R342378,R110064
R649744,R638478
R673915,R491754
R927782,R741065
R116009,R647277
R124399,R635501
R440031,R631039
R736422,R818997
R429401,R874936
R939716,R447692
R265277,R177493
R231320,R578587
R344220,R142807
R999103,R898463
R111753,R333417
R414250,R238676
R611234,R848427
R625799,R966133
R743035,R464517
R945518,R645750
R644296,R986498
R955171,R381289
R252615,R413216
R493670,R641348
R950062,R437830
R544348,R302840
R970829,R361612
R303554,R597330
R247563,R833347
R910297,R376854
R254871,R226834
R277969,R348745
R441749,R525148
R634962,R472676
R180146,R711622
R394474,R949470
R163102,R603936
R226101,R721484
R645635,R769176
R560026,R750736
R389464,R856727
R412770,R330095
R927925,R436328
R237064,R648799
R308771,R873803
R616086,R524260
R827395,R471392
R686599,R599961
R946592,R328732
R742981,R435106
R670039,R333155
R999318,R711414
R890086,R548838
R655868,R846762
R526639,R742448
R643505,R775816
R660260,R396796
R416788,R732976
R466767,R798544
R628463,R388716
R401618,R606887
R751373,R326482
R920935,R280575
R962976,R806781
R964433,R866452
R477903,R616904
R261454,R825878
R366741,R715435
R259481,R888539
R621708,R942108
R906014,R604987
R962142,R722774
R974090,R925395
R264735,R430104
R793924,R870864
R422066,R150697
R960283,R899572
R129109,R941780
R794115,R828680
R137467,R399085
R798515,R815838
R618361,R703669
R994451,R603318
R378942,R923987
R908820,R741945
R365445,R404833
R834822,R853991
R257050,R472298
R586640,R793294
R245561,R275197
R713161,R798271
R886021,R487232
R162905,R889543
R182882,R298558
R312939,R253781
R465483,R947342
R818310,R960613
R239932,R886293
R630396,R518177
R374328,R568612
R315321,R487867
R784610,R289414
R576099,R696222
R373603,R545928
R454965,R901924
R635335,R764439
R191067,R307801
R877262,R823776
R112400,R790709
R451257,R270419
R749537,R228117
R631833,R790920
R569571,R918206
R798602,R725053
R298651,R955551
R710067,R823798
R981382,R364880
R136580,R718131
R956559,R858331
R359050,R990547
R819032,R215574
R113122,R250678
R883567,R656875
R549307,R649201
R873729,R259975
R126713,R505885
R732084,R567370
R369100,R725586
R256693,R217718
R420508,R439153
R613118,R993406
R403331,R691630
R396993,R524318
R958989,R722034
R443943,R555298
R150924,R118081
R515736,R715124
R238810,R151093
R501163,R820800
R673480,R430816
R918565,R256400
R129000,R918660
R235607,R389607
R585865,R601289
R795889,R146853
R758947,R549038
R646246,R982625
R305717,R562235
R642402,R867668
R482997,R913993
R528988,R826589
R830226,R714390
R981213,R334119
R243023,R656613
R155014,R751356
R176256,R295647
R232341,R916337
R932838,R664140
R128959,R897798
R753255,R517857
R576757,R307810
R334988,R273356
R560791,R206994
R300563,R249725
R612781,R800505
R159620,R409727
R329300,R269324
R553998,R246005
R813898,R909475
R248701,R294046
R946480,R886920
R381332,R590980
R382785,R922790
R442101,R627419
R858304,R340557
R814182,R317967
R368764,R367089
R675144,R539926
R337109,R643950
R311178,R935930
R408536,R773750
R800889,R966093
R402413,R854108
R214952,R464594
R219121,R370714
R671926,R161549
R723748,R795749
R722112,R321415
R802088,R515643
R879904,R184372
R287181,R801444
R929937,R492056
R308163,R416218
R776923,R981113
R838703,R717565
R273944,R749756
R406787,R702417
R565798,R595394
R790013,R339781
R405271,R432176
R600603,R225671
R903773,R497843
R346492,R720124
R120903,R175582
R840924,R194153
R719949,R242147
R804651,R915390
R390159,R296231
R243717,R651648
R602198,R181189
R744276,R240785
R323639,R223785
R299053,R917071
R515349,R983003
R331640,R487273
R197548,R254956
R675181,R397013
R392411,R502994
R797124,R797682
R492023,R860222
R262192,R398385
R598867,R673081
R897865,R371170
R549903,R289513
R442957,R550831
R421404,R381230
R437414,R837168
R594165,R503404
R929952,R379799
R579549,R298082
R128127,R479193
R481614,R198900
R513626,R571940
R346395,R521208
R795941,R315746
R563982,R721039
R668271,R825529
R496364,R922723
R565306,R286773
R289484,R833352
R642859,R313762
R823240,R689408
R537409,R831648
R654525,R694204
R580740,R276758
R242042,R492193
R892134,R423687
R880374,R369067
R784899,R592560
R326646,R347003
R885911,R922239
R941453,R853299
R953888,R895142
R410244,R899987
R141062,R121100
R360801,R343486
R397612,R514217
R520029,R959844
R771782,R807865
R912779,R211258
R656368,R234898
R345839,R273316
R556572,R266528
R549487,R103834
R292187,R408483
R436251,R528220
R895296,R503388
R784471,R352417
R240206,R473479
R364860,R304905
R157015,R907964
R105187,R550016
R564002,R824058
R475630,R760942
R226587,R884779
R510045,R251035
R863425,R971124
R553361,R748213
R149249,R587610
R174230,R905205
R470439,R335166
R997369,R612846
R655221,R579512
R707357,R187978
R611381,R223639
R677936,R789044
R513412,R802334
R974855,R261673
R536464,R215883
R567922,R469895
R829843,R511554
R799083,R150383
R984587,R385967
R145615,R210521
R175406,R883735
R122904,R633033
R566333,R391640
R225901,R470528
R176885,R875953
R515481,R238118
R533287,R946382
R555019,R412369
R749314,R143504
R403757,R954031
R234451,R385433
R470156,R518647
R260037,R793216
R731146,R896502
R276232,R969384
R314462,R936725
R459354,R946796
R432405,R728240
R135959,R888680
R368582,R455814
R284649,R255982
R971532,R366133
R492962,R973660
R563326,R666634
R199713,R764682
R763111,R507628
R941270,R163235
R783213,R278829
R366752,R176407
R483395,R584297
R801752,R239818
R630728,R848077
R312479,R177531
R931465,R431291
R695037,R644553
R937091,R267078
R652711,R527648
R567367,R182734
R969166,R722377
R848457,R444914
R400849,R513474
R643878,R836802
R503386,R730327
R698253,R177856
R375363,R762140
R739233,R591010
R303361,R844486
R819191,R873996
R122667,R545059
R468330,R888460
R936621,R756064
R598104,R451226
R839510,R129720
R129289,R401534
R454900,R629411
R270800,R993064
R998340,R566269
R727396,R837546
R883326,R824686
R352398,R848290
R296363,R161933
R743504,R471909
R705185,R100961
R865888,R560639
R421668,R793300
R372102,R257792
R555985,R327089
R887398,R115705
R167687,R515951
R862586,R944166
R747847,R111623
R296856,R167166
R389972,R723134
R618512,R822750
R153555,R712782
R407477,R654169
R605827,R408369
R504889,R558420
R325836,R238830
R941761,R532974
R201365,R818007
R391574,R948961
R840380,R704924
R687689,R667402
R527929,R189817
R465871,R278353
R324309,R255506
R373891,R553536
R814562,R733519
R159808,R866461
R124407,R624530
R406341,R327757
R114230,R997991
R631585,R539487
R524638,R647600
R882237,R850087
R312914,R411997
R275181,R998730
R765790,R567654
R963719,R715233
R516094,R164658
R592529,R957602
R818150,R992702
R402326,R366861
R578012,R426769
R351504,R958159
R913504,R502560
R384965,R455810
R424606,R973243
R484201,R934765
R907753,R358565
R394401,R772927
R438853,R991437
R936686,R364416
R856803,R490108
R587829,R887857
R375507,R337916
R828997,R158614
R183362,R473529
R847529,R791501
R461839,R460260
R857379,R773790
R215798,R694138
R605594,R841277
R323076,R948820
R405915,R535230
R285877,R872053
R610851,R589814
R831788,R416470
R669780,R490025
R587200,R229627
R562719,R856707
R232722,R120027
R101751,R275821
R372500,R163481
R943931,R143159
R588203,R829965
R772564,R210295
R984013,R121480
R337690,R683957
R490199,R366833
R944189,R222069
R419547,R657715
R419848,R984899
R103308,R864407
R351955,R827513
R321214,R811431
R725498,R316109
R136241,R961724
R120357,R797065
R461034,R767930
R177041,R811941
R765285,R884686
R101853,R203895
R790034,R615487
R865223,R618998
R665433,R960353
R903680,R982323
R213604,R880839
R516563,R487897
R353797,R106378
R484137,R477846
R165481,R324603
R601517,R673599
R663128,R729300
R543285,R240661
R336496,R698442
R389814,R371481
R412330,R662117
R918694,R722726
R168014,R574019
R201811,R736650
R813694,R745139
R452841,R842178
R794033,R117545
R696115,R749709
R405144,R265319
R919811,R288047
R541097,R305821
R849944,R850648
R408454,R837715
R763634,R819599
R226836,R907361
R569564,R219961
R619795,R314539
R620815,R385690
R830107,R135516
R926484,R355525
R222100,R529350
R819181,R624663
R690146,R957614
R362389,R684028
R812000,R697701
R134184,R572374
R268812,R922528
R297657,R343699
R677660,R596253
R742917,R527877
R871540,R935766
R286496,R775123
R690116,R149804
R380181,R435013
R821049,R532107
R979846,R106392
R553547,R947410
R213691,R100003
R412882,R158007
R127924,R494831
R749554,R118842
R676608,R769638
R346259,R683395
R287377,R241483
R758121,R185769
R680210,R363614
R235259,R552541
R997527,R751184
R104333,R661497
R819674,R498612
R421985,R591271
R831547,R397244
R599777,R217992
R580482,R880115
R238647,R480262
R951878,R462765
R501213,R582841
R785115,R556814
R407892,R871097
R868128,R115851
R533493,R573845
R187514,R282492
R976196,R744396
R118360,R648257
R696364,R899692
R539986,R585709
R243805,R637399
R961908,R803138
R667960,R372981
R744197,R910411
R351629,R599603
R365096,R161286
R986176,R617545
R343975,R849369
R992586,R816979
R561715,R452749
R921758,R213020
R343214,R755353
R715958,R370396
R458414,R984559
R334597,R330447
R684244,R111800
R174893,R407524
R842535,R109687
R927345,R989540
R916193,R299512
R283392,R603463
R864287,R343445
R150584,R451087
R144943,R575825
R838104,R630281
R886822,R893447
R836804,R240288
R722632,R580027
R368145,R686177
R276767,R396759
R881979,R423596
R365132,R164839
R106509,R913843
R320889,R448772
R719490,R575817
R266042,R364223
R522190,R929268
R127194,R786297
R723737,R658271
R774603,R195569
R602372,R919431
R115343,R742813
R863483,R145224
R846079,R429469
R948281,R498222
R598658,R239257
R286102,R429805
R243667,R241909
R640529,R650707
R778707,R205131
R892834,R583832
R405453,R230625
R103920,R816818
R563148,R161778
R458116,R458840
R584017,R359617
R278454,R160319
R229332,R186285
R962850,R150760
R866429,R157832
R268003,R829951
R756400,R190667
R370609,R806517
R708657,R533936
R383309,R454901
R139021,R154345
R380334,R604247
R305445,R121966
R174657,R804421
R984306,R665946
R303047,R287292
R527785,R345378
R738274,R590338
R366927,R781326
R298734,R350733
R373492,R433208
R575146,R764802
R338385,R527631
R161343,R302454
R326159,R470282
R619764,R606603
R922282,R910534
R177611,R994241
R657010,R463801
R125035,R440868
R844138,R872396
R671637,R508263
R594352,R875107
R460417,R939199
R158663,R940403
R570443,R696815
R213162,R790722
R416085,R965076
R359897,R686361
R782919,R550446
R811854,R331331
R543882,R602699
R282130,R574900
R873689,R895281
R567825,R441627
R930246,R211761
R140711,R719604
R899471,R990008
R732321,R229369
R554042,R770906
R273045,R119618
R672819,R845291
R954350,R956242
R580486,R833691
R674783,R679495
R144528,R673566
R846698,R770670
R263027,R519393
R207923,R959697
R501605,R597481
R478049,R363296
R443614,R930950
R216998,R271236
R639629,R436140
R788044,R455080
R422147,R180532
R466658,R671760
R356689,R472438
R370917,R314436
R867530,R476448
R821348,R445278
R424105,R972037
R615954,R532269
R966725,R591072
R306478,R530973
R723604,R487830
R802674,R469435
R593199,R900974
R291672,R822167
R179812,R256944
R326672,R211127
R105608,R557429
R944689,R549918
R558400,R108237
R798846,R681289
R163264,R342970
R418434,R114558
R575067,R787782
R636887,R600323
R263370,R443441
R842935,R574456
R105826,R210173
R419366,R339411
R177844,R340394
R514802,R374190
R195850,R285137
R767672,R828714
R487914,R478886
R509036,R682506
R113343,R542881
R993973,R787528
R633556,R626210
R971972,R206765
R524172,R320873
R676204,R689162
R669567,R638715
R664238,R817356
R394625,R897916
R399510,R748946
R532111,R644721
R962715,R970629
R782889,R824678
R158060,R917510
R153205,R828379
R347437,R545430
R674898,R568812
R666991,R804514
R378426,R810068
R827898,R701114
R650069,R261465
R312437,R654712
R959360,R863956
R850882,R681190
R262481,R424290
R289313,R813488
R654083,R598416
R550569,R926040
R362570,R315248
R851394,R302784
R859131,R259408
R184615,R329706
R671571,R444658
R114821,R725477
R562122,R638091
R715703,R487900
R489276,R390318
R898998,R717087
R629325,R846232
R356324,R440249
R359672,R454682
R619564,R910303
R552253,R481867
R518185,R648755
R346637,R605837
R314441,R220609
R504361,R771131
R907549,R490978
R711821,R555737
R220361,R273385
R545140,R326907
R472759,R591423
R874707,R593098
R614550,R753116
R917007,R806241
R570952,R225115
R605287,R377431
R320217,R599192
R183181,R912361
R134296,R741772
R993502,R313663
R211787,R560402
R466151,R975648
R737288,R189418
R969700,R122830
R945281,R523046
R766786,R303851
R667229,R381051
R620394,R383398
R427784,R183884
R156929,R182562
R908946,R884387
R995865,R395924
R383668,R858092
R629519,R552739
R103032,R916843
R343464,R556948
R288649,R375878
R350169,R335578
R389913,R692211
R723183,R539412
R970537,R987526
R678059,R227528
R968467,R429950
R786908,R175760
R383269,R839136
R956685,R812474
R478700,R107583
R316355,R253731
R704115,R794703
R287881,R688227
R611456,R171622
R983960,R667788
R667983,R798316
R873556,R132588
R642019,R849557
R208379,R380110
R740403,R419088
R184532,R775968
R769913,R593376
R221520,R648008
R777454,R128824
R377815,R999178
R760832,R153438
R115889,R330891
R846991,R508191
R209609,R288564
R494340,R277153
R215107,R164287
R341018,R530047
R212197,R121365
R429498,R935226
R858486,R259621
R816504,R552158
R468680,R610262
R986681,R861165
R612467,R128793
R233246,R460040
R227987,R629887
R672906,R858430
R637763,R775966
R484275,R134497
R217775,R933801
R731516,R653500
R767756,R324697
R950129,R448754
R889877,R396002
R817075,R862885
R719660,R809234
R859347,R637401
R833771,R627046
R525375,R768941
R410324,R937344
R222353,R789946
R794512,R528248
R859120,R802294
R265226,R526052
R263178,R445817
R551610,R779599
R771502,R317097
R531053,R392506
R177857,R165402
R853838,R364853
R862428,R679416
R898330,R106380
R167843,R355316
R472764,R675665
R812675,R159362
R351247,R703222
R254093,R428373
R738207,R759668
R667341,R909641
R573434,R810859
R468863,R913833
R809539,R930658
R522200,R702980
R600404,R218254
R956566,R555268
R427544,R179667
R204173,R609192
R271884,R645926
R954339,R540664
R630910,R979008
R512317,R522218
R434029,R763695
R760316,R464988
R567350,R725758
R587900,R700914
R231941,R498048
R682220,R243189
R153800,R974763
R198622,R643942
R114073,R475941
R907900,R998186
R268117,R870717
R864320,R888258
R299605,R940742
R167762,R985354
R739783,R965493
R996006,R479834
R746069,R696865
R787184,R123087
R491273,R291004
R952846,R782028
R800760,R773878
R970164,R318097
R497829,R780541
R792464,R351558
R649239,R545559
R407009,R178313
R345668,R434058
R887987,R843940
R583352,R369396
R542664,R302189
R421648,R415220
R836132,R965170
R759443,R812234
R485217,R783681
R384009,R504103
R338683,R770111
R700040,R436818
R899028,R895913
R304208,R112347
R151858,R184432
R492622,R424126
R599795,R820453
R198711,R297700
R715170,R243251
R831981,R807786
R741196,R595713
R148358,R753696
R497187,R533533
R945252,R887902
R703297,R606417
R877364,R522205
R859600,R110636
R459306,R609450
R485679,R166719
R661046,R716943
R104117,R116741
R747380,R227698
R143344,R769128
R604062,R140788
R124888,R723954
R157984,R841139
R209158,R703986
R126907,R729166
R676763,R818261
R531457,R375533
R105798,R445722
R696272,R296279
R451715,R385018
R381636,R285033
R638917,R828800
R326214,R626329
R822761,R346872
R878703,R768492
R395929,R797476
R352066,R780067
R503903,R290514
R177511,R220777
R485448,R685050
R531934,R515967
R355370,R817213
R807534,R276572
R284157,R849149
R767350,R755084
R498008,R463130
R214697,R729077
R132996,R283388
R663383,R610604
R622404,R609988
R227373,R631889
R770299,R286488
R388709,R711563
R350391,R455024
R414602,R315142
R491900,R159586
R216566,R134015
R106652,R933504
R668117,R945495
R842988,R282711
R973364,R557775
R226699,R953722
R822629,R925834
R905819,R518094
R114854,R314311
R663525,R713921
R674574,R407707
R959865,R795977
R462043,R722127
R443458,R703089
R449786,R576748
R908571,R946554
R583499,R768523
R566620,R572841
R450055,R137725
R512130,R845233
R456220,R920947
R604750,R997452
R593525,R638965
R193597,R566392
R497339,R730210
R250502,R488026
R592161,R293524
R614009,R116519
R543693,R661197
R993714,R150591
R207102,R234997
R264237,R304801
R272525,R305163
R901705,R265121
R269601,R543240
R509074,R234395
R551734,R431130
R694928,R248209
R850325,R229150
R460041,R514634
R463671,R860116
R909882,R182438
R822181,R880600
R181079,R910251
R979301,R860740
R230672,R874347
R720330,R543079
R828296,R956799
R236787,R785479
R360773,R266930
R822097,R664590
R559190,R532384
R381657,R930028
R351505,R962007
R101370,R798967
R790180,R293921
R463743,R453824
R484420,R658976
R436958,R142660
R637964,R944568
R933097,R733659
R966035,R612996
R414322,R284060
R813551,R382323
R422185,R603585
R569420,R401365
R941622,R753350
R183885,R470522
