R715531,R967891
R504099,R835737
R567739,R809774
R433247,R937304
R498290,R269500
R895174,R752657
R520163,R997369
R465706,R922092
R637595,R833025
R745457,R909944
R730341,R633866
R665268,R760173
R439273,R886505
R631460,R856352
R117488,R526965
R724655,R966153
R719543,R683363
R707321,R282871
R635670,R383219
R919028,R238796
R519905,R343991
R406204,R543909
R420756,R853458
R897586,R788877
R450440,R802558
R710255,R319657
R205600,R658484
R547234,R112653
R129089,R541438
R962316,R460604
R835561,R889236
R451319,R514862
R424497,R801953
R941100,R311158
R890823,R115647
R839027,R819658
R238940,R243596
R390263,R347393
R562811,R953091
R306008,R793358
R797196,R880581
R229937,R406225
R751279,R825600
R515859,R260373
R798430,R152611
R757039,R639427
R572788,R935671
R447906,R211842
R621126,R121547
R973030,R148351
R364860,R845817
R959553,R928215
R679739,R730922
R874096,R117953
R206552,R669220
R465595,R358660
R949678,R205391
R590859,R125224
R932138,R555227
R507650,R159572
R438417,R652673
R484822,R330978
R392676,R663065
R927912,R775190
R405529,R673183
R650667,R886972
R808687,R907224
R635254,R284140
R548117,R976208
R950780,R778250
R430016,R286997
R287217,R266163
R706548,R660867
R207771,R982950
R196277,R810415
R363016,R876847
R123913,R327898
R736565,R260017
R670065,R218789
R848678,R391426
R938864,R670580
R921418,R298527
R706280,R410281
R822734,R206679
R902806,R539649
R832410,R497972
R580475,R889932
R111902,R995996
R993721,R941304
R448158,R878078
R974400,R366164
R257001,R109889
R734370,R355733
R247075,R920674
R155803,R803949
R697331,R822592
R583928,R783706
R877757,R335107
R178155,R865723
R131117,R866084
R100380,R136698
R998860,R482950
R375824,R948375
R717997,R231843
R348363,R547893
R951429,R540729
R667946,R388885
R779277,R315714
R856943,R645892
R295552,R257822
R870815,R127988
R424817,R257296
R815354,R824139
R119360,R600206
R588522,R558783
R584447,R760177
R879410,R721014
R883846,R311713
R731233,R949947
R857550,R529714
R790253,R358246
R313989,R536353
R779448,R568821
R961889,R813466
R331367,R936775
R194842,R500899
R671175,R526535
R266343,R670127
R752081,R232492
R177088,R272536
R733683,R556833
R528354,R342245
R611529,R760504
R640632,R475756
R916866,R876297
R294138,R137007
R919593,R359919
R301525,R689527
R611065,R407491
R401347,R873663
R330583,R276469
R581640,R845004
R584624,R931659
R653242,R980234
R568751,R463130
R453984,R829221
R863753,R676141
R308757,R451796
R275378,R740416
R525287,R914212
R577165,R299008
R377021,R550863
R491787,R204130
R608721,R658230
R214203,R972660
R293068,R989615
R744754,R250925
R607803,R807831
R342902,R340266
R830038,R884524
R711294,R634200
R765528,R171081
R954048,R388486
R198255,R672683
R554136,R960327
R129105,R863420
R101042,R693577
R451532,R730588
R781982,R292987
R379891,R599950
R474338,R492026
R857889,R783026
R153641,R221911
R617252,R893722
R182139,R132872
R895371,R112152
R208151,R349724
R133654,R346206
R700598,R577450
R533852,R607127
R202792,R199353
R844623,R944661
R120360,R892800
R667829,R730550
R824571,R779635
R132066,R560308
R473994,R906677
R246250,R968721
R894957,R532784
R246553,R864704
R277449,R420149
R640506,R520589
R171833,R883861
R641797,R820675
R726373,R510541
R227587,R254349
R869778,R385225
R536043,R609508
R799287,R187628
R248869,R790145
R773508,R165964
R664642,R842138
R159254,R112183
R244964,R269926
R466708,R174306
R185370,R994013
R818404,R210587
R251453,R485092
R206202,R452475
R603009,R273383
R463949,R907014
R340251,R186066
R668004,R369835
R999971,R144234
R649983,R353448
R793477,R394649
R708208,R478515
R144447,R179013
R601130,R867286
R511543,R189282
R344020,R875854
R393335,R903196
R507609,R893061
R268300,R180080
R457750,R367627
R554163,R205271
R394549,R296553
R519009,R290452
R159955,R127445
R757316,R316595
R171528,R405392
R367231,R477351
R979093,R685963
R773867,R479167
R793307,R100266
R568681,R744188
R393858,R196312
R433234,R552632
R923056,R679183
R956546,R287026
R785652,R273334
R403062,R930788
R119632,R133623
R335987,R295462
R321000,R859468
R737342,R536721
R189529,R323656
R132425,R749776
R401340,R876818
R718694,R482294
R807997,R794885
R678834,R981874
R487130,R216199
R716064,R879972
R366521,R807650
R787020,R872829
R306012,R493391
R282374,R258844
R133644,R247766
R184270,R222446
R694077,R220818
R338718,R449001
R526090,R280319
R578815,R631853
R200878,R770923
R262755,R977906
R246714,R818727
R108938,R143614
R509345,R887033
R843106,R859799
R725753,R493699
R151373,R261608
R843859,R123043
R938901,R377741
R710353,R463161
R266770,R748221
R947841,R727557
R285318,R715085
R814745,R953047
R835346,R812840
R851141,R935719
R196513,R860469
R506490,R206496
R172985,R324796
R564147,R723670
R528412,R893366
R571928,R322800
R270715,R728513
R495714,R494228
R512015,R273259
R426857,R114136
R521325,R900004
R819930,R406938
R657362,R255832
R769243,R115157
R380434,R321065
R777468,R351628
R664163,R633811
R143026,R991850
R512051,R334553
R221120,R911977
R107710,R494908
R648375,R525607
R997788,R892532
R541250,R272545
R912628,R656334
R131573,R788498
R653272,R345131
R827879,R753498
R283123,R698523
R464836,R149609
R831243,R680444
R804065,R324134
R375571,R256652
R822799,R685656
R934006,R377980
R727434,R675292
R708922,R175759
R663129,R213843
R194537,R477592
R486372,R923165
R188995,R395112
R644817,R154462
R916174,R671281
R458202,R968225
R836390,R843463
R138797,R518519
R589410,R484215
R800109,R705564
R556887,R491360
R541799,R122559
R423321,R138813
R903187,R770884
R470700,R590979
R511055,R273762
R505345,R454493
R927152,R418503
R515960,R110639
R249145,R700241
R283250,R992435
R464442,R102011
R400988,R613459
R193273,R922748
R133382,R542992
R265109,R118509
R338244,R921348
R113841,R607846
R934016,R723061
R710301,R786115
R636174,R926549
R122970,R330060
R478126,R278333
R812236,R794124
R811035,R143726
R191516,R961524
R925908,R705965
R714126,R967469
R724863,R517766
R168332,R566970
R451094,R876163
R642042,R508609
R489899,R731354
R521900,R111810
R367002,R675438
R458152,R314679
R136101,R168689
R345401,R614484
R985408,R519596
R413512,R722431
R780430,R225070
R811932,R775041
R925848,R790021
R540976,R613265
R774081,R932933
R403756,R819508
R768509,R119033
R143282,R673901
R964191,R386994
R345290,R229692
R367699,R491202
R226335,R667969
R408865,R677969
R508071,R173588
R301967,R941231
R926834,R635456
R336439,R736270
R935953,R484219
R933513,R634246
R741474,R861783
R388826,R563205
R836815,R679886
R291054,R651482
R737953,R395069
R399931,R290984
R539327,R331762
R163343,R876570
R167242,R644097
R495754,R440088
R143797,R907698
R282269,R475785
R612332,R288519
R825218,R545359
R753952,R889851
R205651,R474628
R709473,R166107
R685835,R315680
R225281,R279333
R567850,R867405
R919161,R795264
R694587,R909020
R357348,R145420
R526196,R815584
R684311,R753332
R625538,R363442
R423183,R850129
R465611,R151811
R806991,R207026
R975054,R810926
R109071,R814471
R624101,R582734
R626112,R160296
R767633,R735400
R539178,R896240
R766845,R470482
R539677,R946361
R624749,R385560
R399879,R936628
R687498,R660650
R997033,R737145
R173106,R794538
R286836,R260130
R741477,R510647
R643147,R627717
R931054,R295578
R735398,R505119
R843575,R946194
R822144,R298953
R704791,R726217
R967954,R643868
R163036,R394182
R991551,R215722
R326912,R530790
R750812,R109155
R136057,R587818
R851191,R541831
R920421,R107727
R131285,R876733
R797243,R733529
R601824,R362321
R161656,R415104
R601561,R696872
R616842,R323584
R313781,R372082
R584632,R469303
R864205,R328810
R436128,R983104
R703297,R329631
R797354,R873115
R685479,R841028
R303727,R175098
R167733,R601072
R167146,R945209
R134003,R608818
R368736,R749347
R537004,R619978
R329170,R580942
R351819,R578297
R478116,R271631
R992164,R807744
R160259,R461380
R512675,R368331
R846119,R709203
R924568,R385860
R390407,R395387
R916113,R906599
R770012,R661971
R511165,R519671
R218658,R380931
R748106,R136051
R365194,R218643
R121303,R588244
R729832,R791195
R698048,R351943
R597700,R130009
R377755,R559064
R239261,R841746
R149134,R852063
R406396,R357951
R872286,R734655
R643810,R846728
R726466,R607326
R173504,R521305
R453462,R742609
R163382,R281569
R759467,R184924
R820952,R357862
R100511,R723890
R624248,R856862
R234157,R688431
R306055,R427148
R491901,R465957
R830203,R970108
R295325,R297027
R844237,R418526
R619027,R319890
R356651,R828227
R538010,R432484
R307981,R924642
R392593,R284368
R359621,R122982
R576162,R855254
R725788,R920410
R999765,R972069
R639425,R622505
R625791,R471814
R940231,R420634
R453954,R965590
R588816,R191040
R789529,R822088
R491449,R555834
R666709,R754875
R352274,R965618
R148350,R393517
R444508,R831613
R211740,R238193
R177694,R887914
R409339,R841498
R527273,R491800
R726902,R715095
R211163,R469194
R372186,R365996
R388322,R267719
R549021,R795321
R475083,R153203
R902735,R985160
R680196,R160598
R732639,R633033
R509222,R782376
R486785,R140678
R714859,R857685
R906996,R380236
R452436,R628056
R432557,R675407
R233580,R770466
R467591,R144284
R120248,R816037
R367120,R882588
R298721,R949453
R347904,R508270
R327430,R797532
R711157,R302116
R619678,R831774
R837416,R676686
R929500,R180807
R710476,R671785
R541097,R958999
R213306,R248422
R506993,R673240
R865029,R476244
R403563,R482611
R848430,R733520
R274882,R804296
R286830,R163489
R263999,R682857
R727625,R822292
R682661,R480053
R497907,R719838
R515776,R389204
R727102,R260003
R865878,R611491
R138301,R390715
R182074,R785520
R763670,R837134
R756558,R721462
R355681,R476747
R302630,R247629
R965805,R943109
R599826,R143051
R311459,R374671
R135563,R784453
R866439,R852387
R427263,R477078
R741436,R470913
R242276,R681134
R801378,R399897
R880950,R367467
R338090,R937317
R174520,R380691
R889616,R154301
R346687,R523401
R459272,R822155
R167703,R483297
R536825,R611963
R913644,R398519
R312877,R309018
R614000,R173022
R439158,R510678
R809749,R781903
R456989,R723066
R332204,R743551
R737794,R805174
R586235,R199516
R649568,R431828
R404993,R823283
R188839,R840952
R449660,R681200
R181484,R328520
R451950,R969552
R263211,R869551
R343897,R445329
R371961,R634878
R686992,R856579
R470613,R461670
R891465,R346122
R456241,R813330
R730466,R707091
R643226,R751277
R185516,R887080
R121990,R989210
R271134,R945251
R183303,R312646
R413588,R558108
R823891,R801694
R756303,R798276
R349922,R426453
R586303,R456364
R560112,R427406
R872085,R682756
R207576,R286455
R961926,R421510
R597613,R166556
R973329,R656313
R573714,R970036
R304696,R256669
R622144,R197018
R891959,R214159
R765393,R708523
R634025,R715312
R452664,R660907
R515115,R261671
R799899,R679635
R728561,R245850
R192318,R779978
R824342,R136789
R491156,R171375
R596705,R831112
R905759,R521606
R164095,R933927
R880234,R396788
R429596,R879021
R976836,R664554
R660909,R520200
R463179,R421424
R259523,R919020
R307836,R154904
R430625,R275977
R920335,R255467
R617236,R280915
R815435,R204870
R678413,R899739
R825485,R541536
R711771,R669124
R156750,R493294
R499640,R885155
R308661,R359635
R520707,R407991
R561948,R601833
R368833,R440591
R705706,R821616
R933718,R516548
R133299,R743559
R228780,R632060
R268371,R146090
R825370,R105443
R106623,R121465
R990991,R131207
R356986,R137016
R801359,R218085
R240807,R680940
R255672,R602911
R551495,R609611
R317500,R201744
R651632,R241881
R889467,R764897
R412116,R927908
R751660,R322104
R208771,R522914
R187506,R416185
R545857,R901324
R559273,R980006
R891297,R751804
R819386,R618744
R635502,R483096
R287306,R576080
R112184,R333060
R850590,R219693
R537204,R699511
R125377,R873868
R648212,R367964
R129803,R601601
R328257,R777410
R640792,R112761
R968353,R642145
R985583,R678930
R862623,R731561
R769832,R637802
R285716,R749611
R592200,R533075
R912832,R880284
R900619,R739821
R992906,R189652
R155507,R331983
R162778,R910585
R560352,R976947
R900860,R654762
R839844,R321816
R521584,R276407
R623810,R285283
R880195,R712925
R257115,R550360
R814805,R748435
R266903,R333440
R871415,R937499
R148086,R783345
R276462,R218450
R790933,R158087
R989909,R436161
R523280,R134775
R319804,R378930
R194931,R134793
R716644,R539242
R234557,R601139
R340413,R788538
R291041,R652411
R318972,R402140
R374783,R575731
R552090,R571537
R807260,R382290
R753923,R238049
R518655,R431055
R574897,R600112
R746908,R481128
R787819,R335575
R944822,R386531
R778040,R933405
R570136,R706433
R828895,R760240
R544625,R959288
R829269,R311010
R738019,R533993
R559544,R486365
R852685,R218077
R149244,R809123
R332636,R289944
R570895,R889812
R298610,R578455
R672220,R947283
R967059,R497585
R699068,R267313
R305124,R110272
R345318,R849679
R803918,R409128
R299798,R582340
R548468,R634890
R878560,R962720
R270239,R187787
R578104,R359054
R950270,R506688
R741006,R146912
R516382,R472708
R228329,R434322
R317921,R973588
R122017,R841948
R128032,R880473
R377825,R554020
R785839,R187619
R130500,R537843
R823557,R298808
R776601,R499872
R938949,R737552
R519020,R996160
R373949,R712940
R966946,R722476
R576098,R279130
R556335,R877217
R538109,R967422
R906128,R322318
R170030,R125570
R913348,R897704
R868954,R824290
R417857,R981350
R102306,R827621
R494704,R633554
R724002,R624870
R352336,R251320
R335480,R706435
R785466,R895625
R972271,R994452
R656667,R805971
R164086,R136435
R889906,R150046
R720407,R699079
R503400,R735350
R905863,R364342
R556518,R832705
R591954,R992617
R424434,R490734
R169775,R697875
R511973,R242249
R652937,R430291
R870385,R631349
R488301,R298620
R181527,R178935
R149180,R861251
R529550,R960206
R834116,R723732
R761837,R471107
R790284,R351654
R989986,R629210
R120029,R760329
R365677,R335962
R611673,R164983
R549237,R175828
R853200,R219877
R958268,R218874
R106086,R780717
R634876,R291916
R962257,R904999
R210259,R763628
R879806,R217793
R700108,R782810
R990334,R937336
R196077,R519847
R707801,R928276
R183548,R975943
R767161,R495784
R521095,R223529
R778682,R503559
R712900,R141615
R961406,R145197
R244535,R489846
R462734,R925164
R245768,R594249
R322091,R701162
R177604,R141226
R950786,R261079
R119817,R659203
R925578,R173446
R971933,R442013
R877203,R815763
R103323,R419543
R394042,R276327
R791535,R478384
R969077,R510331
R140582,R726672
R842120,R781413
R189935,R316961
R454071,R416035
R954806,R817735
R372421,R920274
R750723,R565959
R457698,R756570
R300848,R708057
R304948,R324261
R842068,R961212
R900224,R982773
R438778,R830627
R230837,R271917
R419726,R404469
R868717,R380790
R758655,R254055
R398848,R338255
R920276,R669684
R339475,R568209
R756969,R811411
R948554,R394843
R871336,R234135
R487270,R228555
R644035,R778341
R319400,R185852
R581314,R313080
R907345,R875755
R337258,R826268
R430479,R652660
R256507,R314463
R157977,R740180
R445085,R229935
R444886,R144606
R640663,R791969
R677722,R898742
R735061,R596053
R671674,R744286
R133183,R954375
R984225,R137694
R693466,R445909
R496333,R597461
R987129,R954829
R281223,R466088
R279664,R371214
R834541,R404863
R347075,R575561
R689484,R890043
R691289,R663561
R114120,R196961
R730322,R171553
R943139,R845526
R751091,R425440
R629365,R337220
R989672,R692724
R323113,R469240
R586626,R390910
R622366,R152956
R905717,R635206
R249576,R451077
R463935,R668280
R472770,R419021
R645480,R803023
R451536,R516512
R353782,R900225
R581101,R429277
R670380,R838738
R251892,R644004
R448865,R752868
R923722,R762481
R556566,R449465
R295667,R308526
R420137,R273961
R483944,R914025
R415871,R583502
R659147,R898562
R100055,R577935
R664996,R629254
R546793,R192809
R752590,R172801
R928316,R857543
R673232,R348126
R609421,R793120
R552827,R912776
R112445,R844576
R862149,R516820
R568883,R359706
R208295,R113924
R685652,R557097
R226828,R527446
R554259,R126233
R645974,R486188
R313103,R722263
R467022,R703481
R551435,R531366
R871972,R452624
R996193,R284782
R400023,R302284
R354862,R705264
R160893,R586201
R544867,R934697
R423878,R338197
R449061,R825158
R861086,R889075
R462651,R150469
R868591,R170037
R987074,R652869
R773575,R143888
R486432,R116162
R825102,R339821
R498887,R104715
R210519,R447556
R147874,R226998
R578071,R228136
R618498,R380947
R791196,R543271
R634746,R621527
R652944,R552477
R542031,R849124
R141910,R703698
R738128,R456979
R308617,R442940
R987184,R713906
R457192,R550831
R268729,R797388
R484930,R273289
R134840,R228726
R354192,R705580
R840336,R215317
R845199,R812075
R899073,R625188
R576167,R353677
R805166,R240079
R438179,R949859
R353263,R274977
R672599,R812411
R912403,R349265
R701389,R412039
R666998,R778303
R316326,R301240
R925156,R267010
R438977,R832656
R611624,R414054
R501017,R364563
R174845,R846852
R872439,R293755
R787626,R876319
R969685,R952465
R868592,R452055
R681291,R774703
R676965,R121665
R900504,R780297
R595050,R162327
R140629,R814546
R317803,R294849
R797632,R743820
R121475,R659063
R169058,R470004
R507889,R403731
R874860,R590319
R908044,R493046
R583753,R539138
R926816,R880120
R833347,R216047
R392407,R761580
R359851,R592263
R393022,R615782
R548540,R628446
R405318,R922749
R351738,R943111
R176294,R962555
R642234,R111432
R759431,R423727
R646744,R269675
R511692,R781505
R962851,R342918
R107740,R212017
R537981,R524405
R680229,R285226
R275833,R421643
R239872,R459443
R371254,R441067
R544120,R625476
R360128,R373203
R648731,R155355
R520793,R888141
R656490,R351228
R916356,R781863
R199781,R500234
R837609,R339318
R303219,R667863
R146903,R236214
R603497,R469943
R610923,R106141
R744834,R997794
R837516,R902888
R443724,R736025
R704839,R395390
R468933,R248032
R527554,R133363
R441858,R812615
R983933,R301779
R833075,R872881
R641355,R920181
R390498,R633444
R415412,R756995
R374005,R312992
R777661,R911805
R735277,R280141
R506567,R604432
R891477,R747278
