R383696,R154250
R240428,R764600
R929791,R984020
R790825,R350884
R353696,R559879
R859557,R363294
R338075,R882416
R621651,R997731
R342858,R215034
R143527,R131080
R643622,R551432
R484275,R468750
R625597,R638478
R731046,R632937
R258520,R123727
R329151,R339694
R539771,R394242
R502891,R335449
R600052,R222664
R310583,R786150
R957553,R558980
R710009,R112849
R547684,R343355
R396866,R393510
R450616,R251850
R761556,R667953
R275181,R583932
R687532,R724596
R846472,R398409
R638192,R145288
R385265,R435013
R474607,R121882
R917381,R549066
R378542,R442231
R173345,R980389
R943046,R266078
R575781,R335572
R848881,R781614
R716124,R416052
R559185,R298580
R703469,R992597
R208985,R457077
R391206,R710351
R789850,R501924
R792901,R378951
R474566,R737043
R377876,R769983
R354859,R823000
R865429,R876450
R719027,R447488
R801859,R732360
R626191,R229699
R662890,R916907
R624492,R716924
R126255,R293870
R712972,R659193
R308404,R807638
R188972,R318662
R766803,R728292
R742395,R216550
R209141,R199200
R380954,R946841
R242768,R916624
R922771,R413840
R961704,R970052
R468794,R891679
R309775,R961808
R813292,R603648
R475983,R257705
R499373,R213644
R152455,R931798
R918506,R206281
R967191,R799285
R696981,R463460
R541773,R286386
R901752,R321434
R343930,R403594
R270546,R298626
R645852,R816885
R315944,R717346
R957381,R438774
R957704,R860118
R879729,R500038
R826135,R485315
R973429,R829983
R586813,R752895
R652480,R808443
R928805,R539701
R210495,R778133
R476306,R978424
R235799,R579061
R241456,R743004
R734491,R698416
R678998,R931664
R228328,R854625
R806692,R408905
R819264,R896359
R717448,R751477
R817812,R846566
R299194,R964936
R124442,R168583
R876632,R317146
R745472,R539570
R666097,R914345
R124679,R130311
R275183,R963919
R721270,R450739
R153355,R396536
R505869,R315437
R830196,R870939
R500383,R495958
R681415,R526489
R574849,R354257
R893106,R378105
R131374,R495121
R490119,R739497
R345067,R275820
R335292,R818828
R122156,R587300
R556865,R420672
R225228,R559007
R640541,R587991
R997082,R611133
R160885,R857974
R514509,R448754
R695497,R378514
R297488,R330560
R405453,R281175
R389254,R759305
R282521,R841823
R493435,R989134
R395187,R415409
R864338,R572657
R132324,R865973
R136547,R362090
R111510,R358037
R822011,R639642
R301487,R478459
R156827,R924760
R697006,R121566
R137529,R651582
R938371,R681704
R875718,R360891
R191922,R436358
R806282,R423776
R896070,R129068
R437674,R453628
R538253,R342913
R204219,R780204
R409571,R307023
R598246,R111771
R394634,R395433
R192755,R441234
R155610,R172545
R484718,R710907
R564151,R256212
R883241,R849949
R993287,R498665
R695344,R718811
R506211,R603485
R377820,R207056
R590424,R152345
R275795,R199355
R333491,R934710
R657254,R890186
R245128,R682334
R256349,R960871
R644179,R963034
R760329,R201567
R332977,R617700
R530296,R409233
R814304,R399147
R993904,R607462
R493339,R861433
R788303,R360935
R897090,R672376
R426749,R792735
R213338,R243765
R207902,R701004
R609376,R498580
R744640,R477799
R154682,R866161
R747332,R524720
R274017,R574370
R635216,R431925
R426341,R800714
R873770,R204275
R257624,R322032
R853724,R761273
R632820,R211153
R269583,R259426
R593326,R732983
R196022,R446752
R229200,R903023
R345282,R470318
R311346,R903370
R504797,R191541
R570247,R965708
R144921,R900448
R559456,R188329
R835554,R766306
R163471,R651846
R247516,R835473
R668912,R133424
R407450,R730510
R158336,R656933
R631425,R145505
R532761,R675659
R207101,R656160
R692276,R148560
R268905,R825954
R766962,R178147
R844106,R668222
R453009,R292598
R911060,R153286
R165828,R797206
R951532,R543929
R177611,R478590
R829626,R223314
R319426,R322397
R175340,R620062
R965540,R570831
R816031,R228925
R971688,R753727
R823261,R240514
R796143,R837916
R466913,R731150
R266358,R775199
R786339,R272859
R197730,R304618
R837424,R357302
R402434,R534714
R955416,R926991
R486131,R125718
R824123,R345001
R307730,R832323
R455773,R841961
R639115,R819249
R317614,R626218
R261999,R234696
R419773,R772143
R797786,R523812
R110037,R435533
R140711,R120827
R232970,R326013
R341735,R841754
R107083,R849881
R953013,R153670
R707554,R367781
R255110,R878066
R460877,R950812
R516523,R522802
R613934,R156763
R944391,R315146
R473545,R958300
R611426,R700714
R246155,R974816
R523356,R766650
R164805,R657363
R941270,R727546
R989683,R575841
R431230,R695347
R574552,R913718
R294969,R190426
R745763,R221540
R632203,R270897
R743931,R181915
R399593,R710888
R980064,R120718
R422323,R357901
R227890,R157520
R809539,R539673
R800491,R956260
R491744,R517068
R173298,R493494
R364839,R837161
R304720,R726363
R777443,R457187
R525665,R745378
R286970,R624636
R482263,R648288
R276541,R108212
R504005,R337362
R850022,R209034
R783562,R907168
R212895,R449225
R481780,R413192
R635031,R759866
R176850,R899521
R504044,R708653
R877408,R376413
R688385,R605367
R545135,R225999
R186491,R203909
R976044,R753391
R567814,R830054
R175475,R411909
R618417,R792023
R335828,R176558
R363102,R150641
R746216,R835083
R530152,R584591
R231191,R559291
R732908,R942099
R255770,R705984
R363079,R520803
R964262,R883254
R200258,R462825
R669108,R286576
R761257,R993513
R830192,R324690
R929797,R617749
R646826,R749813
R164002,R169958
R481614,R981107
R978262,R455881
R714150,R123772
R819751,R410776
R394364,R187716
R728860,R996417
R127430,R912830
R912222,R774665
R714517,R981411
R565073,R608399
R778782,R908080
R365392,R202772
R194729,R473061
R328877,R917256
R735286,R928544
R933197,R429270
R174866,R625656
R626112,R693836
R436686,R675491
R883658,R187319
R793290,R265570
R213167,R788987
R777446,R412959
R415518,R356452
R506778,R820985
R377765,R883848
R612396,R650693
R531347,R917026
R892202,R432548
R580788,R875688
R234543,R405437
R182459,R893453
R873914,R164319
R589624,R290265
R817256,R868290
R620017,R632364
R973953,R193069
R533684,R858005
R427635,R315540
R747380,R108734
R786286,R322474
R337756,R161058
R913515,R375690
R951306,R885038
R123054,R972917
R511226,R932657
R924021,R291137
R524081,R821372
R233636,R721779
R477362,R985098
R554196,R710750
R582602,R938879
R681392,R398467
R168765,R274317
R688769,R341242
R593207,R364545
R209519,R170292
R608559,R140140
R781519,R650217
R519147,R521315
R407284,R991567
R754030,R720370
R768211,R946512
R320813,R279799
R704376,R607597
R903415,R614842
R801303,R245828
R449283,R683502
R628343,R171390
R191372,R649775
R970863,R994653
R929361,R169673
R459940,R844722
R468939,R382375
R354672,R727779
R974643,R586232
R812694,R600920
R426416,R778523
R578215,R239399
R372196,R608449
R261050,R341950
R700570,R464410
R455671,R120661
R387484,R412328
R416396,R473359
R359766,R109421
R897683,R903241
R437457,R422624
R439544,R303064
R906272,R793949
R253144,R313695
R592208,R512300
R812156,R644602
R872855,R948580
R605486,R139333
R470288,R205047
R224279,R481065
R672795,R317370
R425772,R767421
R505924,R263312
R443217,R110800
R667108,R673424
R294153,R190111
R486380,R475032
R565786,R457317
R896188,R460622
R100630,R823178
R378535,R420840
R152090,R570800
R537119,R895331
R987965,R261329
R913424,R461383
R368527,R411550
R154894,R157838
R480786,R167094
R204086,R875301
R103411,R501615
R626538,R220050
R339715,R806936
R327816,R814351
R580970,R780366
R319222,R219196
R817046,R346777
R853657,R479239
R780913,R267359
R689126,R653571
R846198,R882451
R840129,R409354
R974792,R572505
R772652,R332900
R473285,R292545
R942954,R857024
R998036,R997522
R542359,R960924
R827772,R369428
R456246,R821439
R259279,R637260
R150677,R592828
R639215,R104511
R192718,R265095
R233367,R889493
R919605,R228846
R625026,R165506
R210745,R803115
R136994,R155068
R878150,R649595
R124842,R998401
R664694,R503834
R177394,R712289
R514434,R445596
R651580,R719974
R653339,R172273
R929960,R830918
R617177,R307228
R160368,R847307
R605137,R681609
R889131,R361063
R457751,R353497
R965626,R653771
R736805,R437606
R367949,R964694
R576726,R299562
R650457,R768697
R805684,R694506
R188174,R426795
R560218,R711567
R879721,R572572
R597012,R901185
R176921,R781145
R333603,R197172
R480698,R963090
R660815,R737455
R722822,R886700
R581095,R538263
R165844,R921058
R378538,R262911
R855737,R312207
R414363,R944782
R389438,R556558
R551617,R224465
R618566,R392737
R477658,R854115
R412044,R885933
R515832,R970702
R885944,R903471
R283527,R626766
R303335,R758320
R483051,R567636
R884061,R111818
R428545,R157778
R887390,R187853
R975604,R655978
R163549,R958856
R153686,R787573
R445125,R173132
R831247,R148872
R338174,R793483
R219517,R890646
R502814,R544930
R378137,R280955
R671419,R256514
R884237,R293555
R185589,R815382
R451257,R109395
R557620,R828652
R752445,R436459
R701028,R420793
R320026,R986779
R735407,R120528
R543163,R616589
R652275,R975061
R724176,R176305
R115262,R257397
R796415,R763203
R287846,R773586
R373326,R674725
R409428,R196328
R179416,R676644
R826805,R221080
R865649,R150090
R709769,R232286
R245308,R516558
R943402,R749709
R475083,R984475
R824631,R547558
R292661,R382709
R951090,R110246
R769897,R773087
R726812,R348716
R213914,R255356
R853830,R900877
R225426,R379716
R541195,R880125
R781426,R407286
R677850,R198099
R376895,R121089
R994943,R635534
R532191,R528799
R841373,R456183
R545955,R991712
R349673,R363468
R288224,R999205
R265739,R498041
R618992,R810483
R482498,R264212
R851040,R690884
R802852,R127144
R813560,R384645
R296492,R803128
R487756,R717604
R265344,R603507
R574051,R682121
R700377,R769783
R623706,R504041
R110447,R457909
R786338,R183003
R429134,R733710
R473793,R204574
R366779,R334510
R104027,R404018
R333363,R545852
R996927,R213296
R211201,R542635
R883764,R354396
R348968,R423189
R233762,R256021
R966779,R863327
R899481,R794501
R208095,R982678
R871301,R567087
R359019,R747816
R267187,R379317
R409325,R486999
R541549,R505889
R411506,R538584
R110957,R885043
R237678,R848065
R950964,R750237
R894584,R367531
R133915,R567756
R743423,R491753
R471219,R111956
R677642,R166085
R463474,R279119
R900063,R696484
R145659,R788586
R846498,R304227
R443351,R797543
R775630,R401388
R170069,R965901
R931305,R326482
R614805,R551265
R980357,R449822
R151975,R838623
R220033,R532564
R894716,R344693
R722152,R982650
R372782,R841767
R110676,R945645
R189151,R119308
R386470,R894764
R807548,R926621
R329686,R703723
R528361,R256713
R557293,R597401
R382121,R885991
R763916,R630665
R658276,R558889
R337822,R327991
R853109,R862146
R517164,R414346
R274987,R834253
R970369,R173655
R633986,R333609
R880588,R213488
R757467,R558410
R371212,R244601
R421331,R431134
R326089,R815101
R364220,R982838
R356128,R755056
R317921,R270490
R884461,R641503
R912102,R647496
R664539,R316706
R495881,R956656
R323217,R322029
R350915,R719529
R305451,R976718
R258821,R754718
R957810,R746663
R614354,R325294
R692082,R396358
R353179,R154460
R228561,R509825
R333290,R289827
R599354,R638847
R162833,R550312
R325621,R318056
R220442,R979027
R592944,R383931
R510247,R415175
R972301,R635169
R675498,R508315
R204922,R135572
R563989,R691425
R339926,R887902
R242377,R677552
R430664,R607812
R822029,R408266
R377880,R226974
R282334,R883808
R374566,R890301
R905767,R936144
R823583,R730968
R968335,R709145
R569564,R643287
R825655,R326262
R162334,R678911
R234946,R367141
R439520,R432527
R409073,R331659
R913527,R663353
R305744,R850698
R497129,R192577
R794839,R216035
R884703,R165997
R998279,R913092
R168679,R649256
R604321,R259757
R195862,R499523
R994972,R684156
R193865,R447772
R887323,R878438
R698742,R665946
R461731,R246132
R723144,R680097
R399622,R518186
R764777,R829136
R134016,R421010
R751880,R151344
R500551,R564608
R128100,R960652
R573510,R362384
R410664,R917379
R344890,R798775
R912378,R182182
R946352,R565068
R213937,R472752
R917368,R417241
R214179,R852465
R831505,R105298
R529614,R339617
R361435,R636206
R461815,R455727
R896954,R412094
R944010,R913608
R225736,R508901
R957596,R180322
R114829,R522797
R942709,R386785
R374676,R133949
R933206,R197389
R369945,R102887
R453313,R365975
R733193,R506385
R743678,R637553
R582111,R258965
R963068,R985102
R990041,R336540
R540267,R597552
R827538,R906369
R313358,R937038
R727533,R984473
R725690,R997898
R638506,R946385
R724778,R887577
R414372,R168092
R158938,R642274
R825951,R245051
R288590,R365888
R723081,R267516
R574876,R501756
R501816,R359350
R261689,R187507
R241980,R605411
R727376,R225202
R646004,R907338
R663578,R583493
R372786,R414170
R578195,R985323
R692009,R819152
R124916,R551325
R706312,R508749
R715756,R414029
R254105,R530657
R271562,R652836
R895650,R908140
R640266,R257151
R658439,R839151
R211977,R700244
R977593,R674451
R754674,R476442
R512956,R592392
R465059,R539636
R585391,R536639
R278945,R888664
R248058,R710511
R113794,R550723
R539125,R105033
R557379,R150981
R557537,R546831
R330966,R388418
R903263,R313652
R399908,R408113
R291203,R320750
R982532,R614393
R582075,R677039
R431636,R285007
R643233,R624110
R187179,R131558
R820835,R303140
R174994,R226350
R756786,R765211
R187997,R444793
R373657,R933392
R394747,R942877
R736110,R333528
R367671,R788470
R628427,R966778
R492472,R343738
R624342,R421519
R730970,R300883
R533219,R911558
R844404,R805490
R975803,R433788
R806461,R280481
R125125,R897415
R448711,R110390
R761385,R716583
R184308,R337787
R807211,R721662
R440988,R394416
R972360,R491216
R137040,R914891
R816028,R432364
R335606,R145919
R724807,R970855
R130310,R310371
R158381,R899449
R572703,R766984
R953916,R239747
R630638,R715576
R116172,R460040
R715773,R736840
R649251,R777498
R924602,R493480
R311203,R305814
R620770,R675942
R323546,R424204
R271606,R579298
R224967,R974219
R705492,R246043
R481186,R165842
R376420,R418453
R733869,R135776
R569243,R595353
R510542,R744275
R652407,R285405
R904805,R560085
R558881,R954679
R984538,R885827
R770942,R476839
R788520,R231000
R215987,R364140
R246255,R921926
R251703,R318841
R769919,R869047
R416186,R825135
R199995,R136355
R457076,R431300
R250703,R149095
R999121,R393725
R725851,R174530
R486547,R254077
R781639,R323759
R508957,R282435
R509049,R701756
R252492,R903711
R939462,R941476
R826344,R370217
R307140,R809611
R103744,R579395
R543565,R768550
R864452,R475204
R500072,R365431
R429597,R487292
R281535,R916048
R391109,R756125
R397063,R743636
R429751,R555083
R126215,R478223
R420119,R300079
R186214,R489670
R900427,R906016
R245192,R348057
R224338,R497437
R702096,R330355
R386771,R402397
R395929,R308434
R513969,R895404
R611381,R288392
R287785,R972076
R686662,R420648
R633376,R822680
R298153,R445903
R546525,R537948
R106214,R592747
R685042,R467425
R694039,R184802
R370425,R147459
R150005,R610844
R633948,R602157
R561169,R432936
R709625,R555100
R817016,R536216
R929467,R264979
R988336,R332367
R354791,R715728
R963304,R484556
R357521,R440687
R873874,R848940
R318083,R950833
R989872,R566653
R715696,R699926
R857162,R624654
R626040,R765578
R880928,R371101
R451685,R912420
R168710,R260635
R805340,R814187
R989276,R980665
R651765,R483586
R984659,R606774
R245295,R956752
R720585,R201488
R485218,R328735
R336660,R602096
R763634,R571636
R126550,R624167
R493477,R688257
R769230,R563549
R578196,R897974
R616943,R791161
R355099,R711112
R413018,R741683
R394179,R651618
R864258,R819302
R109935,R731543
R186111,R856066
R200924,R380109
R258010,R225525
R611661,R660747
R730307,R914274
R722794,R839229
R791916,R330011
R806353,R936221
R165573,R276525
R411211,R100312
R262411,R564854
R953281,R358609
R501716,R867269
R120514,R580527
R744929,R952948
R954405,R247844
R905182,R583392
R699353,R802988
R434163,R159820
R239029,R375230
R830578,R715772
R216127,R285039
R339009,R831215
R314408,R866443
R686322,R682678
R461591,R520267
R629705,R379662
R598399,R837482
R493668,R857452
R638311,R909171
R325522,R631607
R876536,R353304
R907052,R990814
R708994,R848968
R851518,R396588
R638277,R364058
R162583,R154105
R452113,R458765
R228030,R868509
R505082,R200089
R853895,R744685
R575688,R401952
R541121,R653323
R442315,R786254
R840553,R287551
R130827,R618610
R960408,R233355
R186286,R463330
R624410,R276173
R148195,R887431
R634450,R283281
R267855,R392851
R967551,R483083
R727607,R479675
R458313,R610746
R989810,R650527
R425585,R678663
R445411,R810909
R928822,R218876
R416769,R166398
R948863,R910905
R550492,R437172
R686648,R478573
R231434,R985379
R698126,R873141
R860329,R732865
R916201,R460587
R950508,R604185
R775004,R925156
R832397,R511344
R358818,R375198
R913619,R694973
R468871,R810957
R579488,R379980
R835966,R109609
R623650,R644333
R691091,R157310
R721679,R898099
R427801,R527770
R382290,R945326
R667154,R524598
R514084,R667943
R665259,R679878
R475390,R718359
R669474,R295943
R234968,R410483
R243074,R104350
R374604,R471986
R843538,R529649
R682040,R851531
R568840,R845193
R900366,R697191
R210558,R479957
R433017,R902459
R358005,R236415
R301937,R395951
R904183,R455273
R694461,R672551
R324203,R764296
R165223,R635653
R918922,R398767
R593644,R152709
R964639,R941373
R298402,R656853
R717459,R815825
R269043,R898913
R587578,R405372
R103705,R923740
R669963,R862198
R965018,R120542
R228074,R436915
R916454,R374941
R234810,R850712
R552271,R592340
R671937,R496110
R407076,R402594
R921541,R465289
R885788,R563372
R350425,R734886
R192062,R615203
R165347,R731810
R217794,R557429
R800125,R662625
R549720,R204930
R561078,R742229
R635168,R774077
R464071,R933737
R590715,R941495
R677254,R775897
R250231,R421036
R924939,R500554
R575462,R907801
R235174,R709135
R543610,R701826
R940739,R898779
R296932,R266113
R215001,R575846
R592447,R718010
R461758,R365094
R633609,R574871
R740184,R948727
R415608,R707297
R352117,R445049
R570411,R895017
R842142,R821804
R466819,R429543
R778878,R303541
R118959,R323783
R645776,R358584
R365304,R101040
R572297,R327043
R426958,R526004
